dataset,doc_id,sent_id,this_sent,last_sent,this_sent_tokens,last_sent_tokens,act_idx,obj_idxs,act_type,related_acts,action_annotations,group,label_correctness,error_type,sub_error_type,comment
wikihow,107,14,Start with a medium-grit sandpaper such as 150-grit and move up to a finer grit such as 180,Handheld sanders work best on flat surfaces such as table tops,"['Start', 'with', 'a', 'medium-grit', 'sandpaper', 'such', 'as', '150-grit', 'and', 'move', 'up', 'to', 'a', 'finer', 'grit', 'such', 'as', '180']","['Handheld', 'sanders', 'work', 'best', 'on', 'flat', 'surfaces', 'such', 'as', 'table', 'tops']",20,"[[24, 25], []]",1,[],"move (finer,grit)",B,0,extra arguments,unnecessary head word,
wikihow,107,15,Consider removing old finishes with a paint thinner,Start with a medium-grit sandpaper such as 150-grit and move up to a finer grit such as 180,"['Consider', 'removing', 'old', 'finishes', 'with', 'a', 'paint', 'thinner']","['Start', 'with', 'a', 'medium-grit', 'sandpaper', 'such', 'as', '150-grit', 'and', 'move', 'up', 'to', 'a', 'finer', 'grit', 'such', 'as', '180']",19,"[[20, 21, 24, 25], []]",1,[],"removing (old,finishes,paint,thinner)",B,0,extra arguments,"unnecessary head word, preposition arguments",
wikihow,107,16,Much like paint stripper paint thinner can be used to remove old finishes,Consider removing old finishes with a paint thinner,"['Much', 'like', 'paint', 'stripper', 'paint', 'thinner', 'can', 'be', 'used', 'to', 'remove', 'old', 'finishes']","['Consider', 'removing', 'old', 'finishes', 'with', 'a', 'paint', 'thinner']",16,"[[11], []]",1,[],used (stripper),B,0,wrong arguments,,
wikihow,107,16,Much like paint stripper paint thinner can be used to remove old finishes,Consider removing old finishes with a paint thinner,"['Much', 'like', 'paint', 'stripper', 'paint', 'thinner', 'can', 'be', 'used', 'to', 'remove', 'old', 'finishes']","['Consider', 'removing', 'old', 'finishes', 'with', 'a', 'paint', 'thinner']",18,"[[19, 20], []]",1,[],"remove (old,finishes)",B,0,extra arguments,unnecessary head word,
wikihow,107,17,Soak an old cloth or rag with some paint thinner and rub it over the surface of your wooden piece,Much like paint stripper paint thinner can be used to remove old finishes,"['Soak', 'an', 'old', 'cloth', 'or', 'rag', 'with', 'some', 'paint', 'thinner', 'and', 'rub', 'it', 'over', 'the', 'surface', 'of', 'your', 'wooden', 'piece']","['Much', 'like', 'paint', 'stripper', 'paint', 'thinner', 'can', 'be', 'used', 'to', 'remove', 'old', 'finishes']",13,"[[15, 16], [18]]",1,[],"Soak (old,cloth); Soak (rag)",B,0,extra arguments,unnecessary head word,
wikihow,107,17,Soak an old cloth or rag with some paint thinner and rub it over the surface of your wooden piece,Much like paint stripper paint thinner can be used to remove old finishes,"['Soak', 'an', 'old', 'cloth', 'or', 'rag', 'with', 'some', 'paint', 'thinner', 'and', 'rub', 'it', 'over', 'the', 'surface', 'of', 'your', 'wooden', 'piece']","['Much', 'like', 'paint', 'stripper', 'paint', 'thinner', 'can', 'be', 'used', 'to', 'remove', 'old', 'finishes']",24,"[[15, 16], [18]]",1,[],"rub (old,cloth); rub (rag)",B,0,extra arguments,unnecessary head word,
wikihow,107,18,Once the old finish has been loosened scrape it off using a putty knife,Soak an old cloth or rag with some paint thinner and rub it over the surface of your wooden piece,"['Once', 'the', 'old', 'finish', 'has', 'been', 'loosened', 'scrape', 'it', 'off', 'using', 'a', 'putty', 'knife']","['Soak', 'an', 'old', 'cloth', 'or', 'rag', 'with', 'some', 'paint', 'thinner', 'and', 'rub', 'it', 'over', 'the', 'surface', 'of', 'your', 'wooden', 'piece']",26,"[[22, 23], []]",1,[],"loosened (old,finish)",B,0,extra arguments,unnecessary head word,
wikihow,107,18,Once the old finish has been loosened scrape it off using a putty knife,Soak an old cloth or rag with some paint thinner and rub it over the surface of your wooden piece,"['Once', 'the', 'old', 'finish', 'has', 'been', 'loosened', 'scrape', 'it', 'off', 'using', 'a', 'putty', 'knife']","['Soak', 'an', 'old', 'cloth', 'or', 'rag', 'with', 'some', 'paint', 'thinner', 'and', 'rub', 'it', 'over', 'the', 'surface', 'of', 'your', 'wooden', 'piece']",27,"[[22, 23], []]",1,[],"scrape (old,finish)",B,0,extra arguments,unnecessary head word,
wikihow,107,18,Once the old finish has been loosened scrape it off using a putty knife,Soak an old cloth or rag with some paint thinner and rub it over the surface of your wooden piece,"['Once', 'the', 'old', 'finish', 'has', 'been', 'loosened', 'scrape', 'it', 'off', 'using', 'a', 'putty', 'knife']","['Soak', 'an', 'old', 'cloth', 'or', 'rag', 'with', 'some', 'paint', 'thinner', 'and', 'rub', 'it', 'over', 'the', 'surface', 'of', 'your', 'wooden', 'piece']",30,"[[32, 33], []]",1,[],"using (putty,knife)",B,0,extra arguments,unnecessary head word,
wikihow,107,19,Sand the wood with fine-grit sandpaper,Once the old finish has been loosened scrape it off using a putty knife,"['Sand', 'the', 'wood', 'with', 'fine-grit', 'sandpaper']","['Once', 'the', 'old', 'finish', 'has', 'been', 'loosened', 'scrape', 'it', 'off', 'using', 'a', 'putty', 'knife']",14,"[[16], []]",1,[],Sand (wood),B,1,,,
wikihow,107,21,Use 180 to 220-grit sandpaper and sand with the direction of the grain,Sanding the wood not only gets rid of any residual gloss or finishes but it also gives the varnish a rough surface to grip onto,"['Use', '180', 'to', '220-grit', 'sandpaper', 'and', 'sand', 'with', 'the', 'direction', 'of', 'the', 'grain']","['Sanding', 'the', 'wood', 'not', 'only', 'gets', 'rid', 'of', 'any', 'residual', 'gloss', 'or', 'finishes', 'but', 'it', 'also', 'gives', 'the', 'varnish', 'a', 'rough', 'surface', 'to', 'grip', 'onto']",25,"[[29], []]",1,[],Use (sandpaper),B,1,,,
wikihow,107,21,Use 180 to 220-grit sandpaper and sand with the direction of the grain,Sanding the wood not only gets rid of any residual gloss or finishes but it also gives the varnish a rough surface to grip onto,"['Use', '180', 'to', '220-grit', 'sandpaper', 'and', 'sand', 'with', 'the', 'direction', 'of', 'the', 'grain']","['Sanding', 'the', 'wood', 'not', 'only', 'gets', 'rid', 'of', 'any', 'residual', 'gloss', 'or', 'finishes', 'but', 'it', 'also', 'gives', 'the', 'varnish', 'a', 'rough', 'surface', 'to', 'grip', 'onto']",31,"[[34, 37], []]",1,[],"sand (direction,grain)",B,0,extra arguments,preposition arguments,
wikihow,107,22,Clean the wood and your work space with a damp cloth and let it dry,Use 180 to 220-grit sandpaper and sand with the direction of the grain,"['Clean', 'the', 'wood', 'and', 'your', 'work', 'space', 'with', 'a', 'damp', 'cloth', 'and', 'let', 'it', 'dry']","['Use', '180', 'to', '220-grit', 'sandpaper', 'and', 'sand', 'with', 'the', 'direction', 'of', 'the', 'grain']",13,"[[15, 18, 19], []]",1,[],"Clean (wood,work,space)",B,0,extra arguments,unnecessary head word,
wikihow,107,22,Clean the wood and your work space with a damp cloth and let it dry,Use 180 to 220-grit sandpaper and sand with the direction of the grain,"['Clean', 'the', 'wood', 'and', 'your', 'work', 'space', 'with', 'a', 'damp', 'cloth', 'and', 'let', 'it', 'dry']","['Use', '180', 'to', '220-grit', 'sandpaper', 'and', 'sand', 'with', 'the', 'direction', 'of', 'the', 'grain']",27,"[[15, 18, 19], []]",1,[],"dry (wood,work,space)",B,0,extra arguments,unnecessary head word,
wikihow,107,23,Your work space will need to be free of any dust or dirt before you can start applying the varnish,Clean the wood and your work space with a damp cloth and let it dry,"['Your', 'work', 'space', 'will', 'need', 'to', 'be', 'free', 'of', 'any', 'dust', 'or', 'dirt', 'before', 'you', 'can', 'start', 'applying', 'the', 'varnish']","['Clean', 'the', 'wood', 'and', 'your', 'work', 'space', 'with', 'a', 'damp', 'cloth', 'and', 'let', 'it', 'dry']",32,"[[34], []]",1,[],applying (varnish),B,1,,,
wikihow,107,24,Clean your wood piece by wiping it down with a damp cloth,Your work space will need to be free of any dust or dirt before you can start applying the varnish,"['Clean', 'your', 'wood', 'piece', 'by', 'wiping', 'it', 'down', 'with', 'a', 'damp', 'cloth']","['Your', 'work', 'space', 'will', 'need', 'to', 'be', 'free', 'of', 'any', 'dust', 'or', 'dirt', 'before', 'you', 'can', 'start', 'applying', 'the', 'varnish']",2,"[[22, 23], []]",1,[],"space (wood,piece)",B,0,extra arguments,unnecessary head word,
wikihow,107,24,Clean your wood piece by wiping it down with a damp cloth,Your work space will need to be free of any dust or dirt before you can start applying the varnish,"['Clean', 'your', 'wood', 'piece', 'by', 'wiping', 'it', 'down', 'with', 'a', 'damp', 'cloth']","['Your', 'work', 'space', 'will', 'need', 'to', 'be', 'free', 'of', 'any', 'dust', 'or', 'dirt', 'before', 'you', 'can', 'start', 'applying', 'the', 'varnish']",25,"[[22, 23], []]",1,[],"wiping (wood,piece)",B,0,extra arguments,unnecessary head word,
wikihow,107,25,Be sure to sweep and vacuum the tables and floors of your work space as well you may have to use a damp cloth or mop,Clean your wood piece by wiping it down with a damp cloth,"['Be', 'sure', 'to', 'sweep', 'and', 'vacuum', 'the', 'tables', 'and', 'floors', 'of', 'your', 'work', 'space', 'as', 'well', 'you', 'may', 'have', 'to', 'use', 'a', 'damp', 'cloth', 'or', 'mop']","['Clean', 'your', 'wood', 'piece', 'by', 'wiping', 'it', 'down', 'with', 'a', 'damp', 'cloth']",15,"[[19, 21], []]",1,[],"sweep (tables,floors)",B,1,,,
wikihow,107,25,Be sure to sweep and vacuum the tables and floors of your work space as well you may have to use a damp cloth or mop,Clean your wood piece by wiping it down with a damp cloth,"['Be', 'sure', 'to', 'sweep', 'and', 'vacuum', 'the', 'tables', 'and', 'floors', 'of', 'your', 'work', 'space', 'as', 'well', 'you', 'may', 'have', 'to', 'use', 'a', 'damp', 'cloth', 'or', 'mop']","['Clean', 'your', 'wood', 'piece', 'by', 'wiping', 'it', 'down', 'with', 'a', 'damp', 'cloth']",17,"[[19, 21], []]",1,[],"vacuum (tables,floors)",B,1,,,use?
wikihow,107,26,Consider filling the wood grain,Be sure to sweep and vacuum the tables and floors of your work space as well you may have to use a damp cloth or mop,"['Consider', 'filling', 'the', 'wood', 'grain']","['Be', 'sure', 'to', 'sweep', 'and', 'vacuum', 'the', 'tables', 'and', 'floors', 'of', 'your', 'work', 'space', 'as', 'well', 'you', 'may', 'have', 'to', 'use', 'a', 'damp', 'cloth', 'or', 'mop']",27,"[[29, 30], []]",1,[],"filling (wood,grain)",B,2,extra arguments,unnecessary head word,
wikihow,107,28,You can use a color that matches the wood's natural color or you can use the color of the stain you will be using,Some open-grained woods such as oak need to have the grain filled in with a grain filler for a smooth finish,"['You', 'can', 'use', 'a', 'color', 'that', 'matches', 'the', ""wood's"", 'natural', 'color', 'or', 'you', 'can', 'use', 'the', 'color', 'of', 'the', 'stain', 'you', 'will', 'be', 'using']","['Some', 'open-grained', 'woods', 'such', 'as', 'oak', 'need', 'to', 'have', 'the', 'grain', 'filled', 'in', 'with', 'a', 'grain', 'filler', 'for', 'a', 'smooth', 'finish']",23,"[[25, 27, 29], []]",3,[35],"use (color,matches,wood's)",B,0,"extra arguments, wrong arguments",,
wikihow,107,28,You can use a color that matches the wood's natural color or you can use the color of the stain you will be using,Some open-grained woods such as oak need to have the grain filled in with a grain filler for a smooth finish,"['You', 'can', 'use', 'a', 'color', 'that', 'matches', 'the', ""wood's"", 'natural', 'color', 'or', 'you', 'can', 'use', 'the', 'color', 'of', 'the', 'stain', 'you', 'will', 'be', 'using']","['Some', 'open-grained', 'woods', 'such', 'as', 'oak', 'need', 'to', 'have', 'the', 'grain', 'filled', 'in', 'with', 'a', 'grain', 'filler', 'for', 'a', 'smooth', 'finish']",35,"[[37, 40], []]",3,[23],"use (color,stain)",B,0,"extra arguments, wrong arguments",,
wikihow,107,29,You can use a contrasting color to make the grain appear more pronounced or you can use a similar color to make the grain appear more subdued,You can use a color that matches the wood's natural color or you can use the color of the stain you will be using,"['You', 'can', 'use', 'a', 'contrasting', 'color', 'to', 'make', 'the', 'grain', 'appear', 'more', 'pronounced', 'or', 'you', 'can', 'use', 'a', 'similar', 'color', 'to', 'make', 'the', 'grain', 'appear', 'more', 'subdued']","['You', 'can', 'use', 'a', 'color', 'that', 'matches', 'the', ""wood's"", 'natural', 'color', 'or', 'you', 'can', 'use', 'the', 'color', 'of', 'the', 'stain', 'you', 'will', 'be', 'using']",26,"[[28, 29], []]",3,[40],"use (contrasting,color)",B,0,extra arguments,unnecessary head word,
wikihow,107,29,You can use a contrasting color to make the grain appear more pronounced or you can use a similar color to make the grain appear more subdued,You can use a color that matches the wood's natural color or you can use the color of the stain you will be using,"['You', 'can', 'use', 'a', 'contrasting', 'color', 'to', 'make', 'the', 'grain', 'appear', 'more', 'pronounced', 'or', 'you', 'can', 'use', 'a', 'similar', 'color', 'to', 'make', 'the', 'grain', 'appear', 'more', 'subdued']","['You', 'can', 'use', 'a', 'color', 'that', 'matches', 'the', ""wood's"", 'natural', 'color', 'or', 'you', 'can', 'use', 'the', 'color', 'of', 'the', 'stain', 'you', 'will', 'be', 'using']",40,"[[42, 43], []]",3,[26],"use (similar,color)",B,0,extra arguments,unnecessary head word,
wikihow,137,0,Choose lilac bushes to plant,,"['Choose', 'lilac', 'bushes', 'to', 'plant']",[],0,"[[1, 2], []]",1,[],"Choose (lilac,bushes)",B,0,extra arguments,unnecessary head word,choose to?
wikihow,137,0,Choose lilac bushes to plant,,"['Choose', 'lilac', 'bushes', 'to', 'plant']",[],4,"[[1, 2], []]",1,[],"plant (lilac,bushes)",B,0,extra arguments,unnecessary head word,
wikihow,137,1,Visit a nursery to pick out a variety of lilac to grow,Choose lilac bushes to plant,"['Visit', 'a', 'nursery', 'to', 'pick', 'out', 'a', 'variety', 'of', 'lilac', 'to', 'grow']","['Choose', 'lilac', 'bushes', 'to', 'plant']",5,"[[7], []]",1,[],Visit (nursery),B,1,,,
wikihow,137,1,Visit a nursery to pick out a variety of lilac to grow,Choose lilac bushes to plant,"['Visit', 'a', 'nursery', 'to', 'pick', 'out', 'a', 'variety', 'of', 'lilac', 'to', 'grow']","['Choose', 'lilac', 'bushes', 'to', 'plant']",9,"[[14], []]",1,[],pick (lilac),B,1,,,pick to?
wikihow,137,1,Visit a nursery to pick out a variety of lilac to grow,Choose lilac bushes to plant,"['Visit', 'a', 'nursery', 'to', 'pick', 'out', 'a', 'variety', 'of', 'lilac', 'to', 'grow']","['Choose', 'lilac', 'bushes', 'to', 'plant']",16,"[[14], []]",1,[],grow (lilac),B,1,,,
wikihow,137,2,In addition to color pay attention to the full-grown height of the plant,Visit a nursery to pick out a variety of lilac to grow,"['In', 'addition', 'to', 'color', 'pay', 'attention', 'to', 'the', 'full-grown', 'height', 'of', 'the', 'plant']","['Visit', 'a', 'nursery', 'to', 'pick', 'out', 'a', 'variety', 'of', 'lilac', 'to', 'grow']",16,"[[17, 15, 20, 21], []]",1,[],"pay (attention,color,full-grown,height)",B,0,extra arguments,unnecessary head word,pay attention?
wikihow,137,5,You can purchase bare-root or container-grown plants from a local nursery or mail order plant supply company,Others such as Syringa reticulata become 20 to 30 - foot trees,"['You', 'can', 'purchase', 'bare-root', 'or', 'container-grown', 'plants', 'from', 'a', 'local', 'nursery', 'or', 'mail', 'order', 'plant', 'supply', 'company']","['Others', 'such', 'as', 'Syringa', 'reticulata', 'become', '20', 'to', '30', '-', 'foot', 'trees']",14,"[[15], [17, 18]]",1,[],"purchase (bare-root); purchase (container-grown,plants)",B,0,extra arguments,unnecessary head word,
wikihow,137,7,You can also transplant saplings runners from a friend or neighbor's lilac bush,Your local garden center or nursery should be able to recommend lilac varieties that do best in your area,"['You', 'can', 'also', 'transplant', 'saplings', 'runners', 'from', 'a', 'friend', 'or', ""neighbor's"", 'lilac', 'bush']","['Your', 'local', 'garden', 'center', 'or', 'nursery', 'should', 'be', 'able', 'to', 'recommend', 'lilac', 'varieties', 'that', 'do', 'best', 'in', 'your', 'area']",22,"[[23, 24], []]",1,[],"transplant (saplings,runners)",B,0,extra arguments,unnecessary head word,
wikihow,137,8,Dig up and transplant saplings from a friend or neighbor's lilac bush in the spring just as leaf buds begin to form or when the newly opened leaves are still small,You can also transplant saplings runners from a friend or neighbor's lilac bush,"['Dig', 'up', 'and', 'transplant', 'saplings', 'from', 'a', 'friend', 'or', ""neighbor's"", 'lilac', 'bush', 'in', 'the', 'spring', 'just', 'as', 'leaf', 'buds', 'begin', 'to', 'form', 'or', 'when', 'the', 'newly', 'opened', 'leaves', 'are', 'still', 'small']","['You', 'can', 'also', 'transplant', 'saplings', 'runners', 'from', 'a', 'friend', 'or', ""neighbor's"", 'lilac', 'bush']",13,"[[17], []]",1,[],Dig (saplings),B,1,,,
wikihow,137,8,Dig up and transplant saplings from a friend or neighbor's lilac bush in the spring just as leaf buds begin to form or when the newly opened leaves are still small,You can also transplant saplings runners from a friend or neighbor's lilac bush,"['Dig', 'up', 'and', 'transplant', 'saplings', 'from', 'a', 'friend', 'or', ""neighbor's"", 'lilac', 'bush', 'in', 'the', 'spring', 'just', 'as', 'leaf', 'buds', 'begin', 'to', 'form', 'or', 'when', 'the', 'newly', 'opened', 'leaves', 'are', 'still', 'small']","['You', 'can', 'also', 'transplant', 'saplings', 'runners', 'from', 'a', 'friend', 'or', ""neighbor's"", 'lilac', 'bush']",16,"[[17], []]",1,[],transplant (saplings),B,1,,,
wikihow,137,9,Choose saplings that are at least 12 inches (305 cm) tall,Dig up and transplant saplings from a friend or neighbor's lilac bush in the spring just as leaf buds begin to form or when the newly opened leaves are still small,"['Choose', 'saplings', 'that', 'are', 'at', 'least', '12', 'inches', '(305', 'cm)', 'tall']","['Dig', 'up', 'and', 'transplant', 'saplings', 'from', 'a', 'friend', 'or', ""neighbor's"", 'lilac', 'bush', 'in', 'the', 'spring', 'just', 'as', 'leaf', 'buds', 'begin', 'to', 'form', 'or', 'when', 'the', 'newly', 'opened', 'leaves', 'are', 'still', 'small']",31,"[[32], []]",1,[],Choose (saplings),B,1,,,
wikihow,137,10,Use a shovel to dig the saplings out of the ground with as much of a root base as possible,Choose saplings that are at least 12 inches (305 cm) tall,"['Use', 'a', 'shovel', 'to', 'dig', 'the', 'saplings', 'out', 'of', 'the', 'ground', 'with', 'as', 'much', 'of', 'a', 'root', 'base', 'as', 'possible']","['Choose', 'saplings', 'that', 'are', 'at', 'least', '12', 'inches', '(305', 'cm)', 'tall']",11,"[[13], []]",1,[],Use (shovel),B,1,,,
wikihow,137,10,Use a shovel to dig the saplings out of the ground with as much of a root base as possible,Choose saplings that are at least 12 inches (305 cm) tall,"['Use', 'a', 'shovel', 'to', 'dig', 'the', 'saplings', 'out', 'of', 'the', 'ground', 'with', 'as', 'much', 'of', 'a', 'root', 'base', 'as', 'possible']","['Choose', 'saplings', 'that', 'are', 'at', 'least', '12', 'inches', '(305', 'cm)', 'tall']",15,"[[17], []]",1,[],dig (saplings),B,1,,,
wikihow,137,11,Cut the runners with the shovel blade to separate the sapling from the parent plant,Use a shovel to dig the saplings out of the ground with as much of a root base as possible,"['Cut', 'the', 'runners', 'with', 'the', 'shovel', 'blade', 'to', 'separate', 'the', 'sapling', 'from', 'the', 'parent', 'plant']","['Use', 'a', 'shovel', 'to', 'dig', 'the', 'saplings', 'out', 'of', 'the', 'ground', 'with', 'as', 'much', 'of', 'a', 'root', 'base', 'as', 'possible']",20,"[[22], []]",1,[],Cut (runners),B,1,,,
wikihow,137,11,Cut the runners with the shovel blade to separate the sapling from the parent plant,Use a shovel to dig the saplings out of the ground with as much of a root base as possible,"['Cut', 'the', 'runners', 'with', 'the', 'shovel', 'blade', 'to', 'separate', 'the', 'sapling', 'from', 'the', 'parent', 'plant']","['Use', 'a', 'shovel', 'to', 'dig', 'the', 'saplings', 'out', 'of', 'the', 'ground', 'with', 'as', 'much', 'of', 'a', 'root', 'base', 'as', 'possible']",28,"[[30, 33, 34], []]",1,[],"separate (sapling,parent,plant)",B,0,extra arguments,"unnecessary head word, preposition arguments",
wikihow,137,12,Choose a spot to plant the lilacs,Cut the runners with the shovel blade to separate the sapling from the parent plant,"['Choose', 'a', 'spot', 'to', 'plant', 'the', 'lilacs']","['Cut', 'the', 'runners', 'with', 'the', 'shovel', 'blade', 'to', 'separate', 'the', 'sapling', 'from', 'the', 'parent', 'plant']",15,"[[17], []]",1,[],Choose (spot),B,1,,,choose to?
wikihow,137,12,Choose a spot to plant the lilacs,Cut the runners with the shovel blade to separate the sapling from the parent plant,"['Choose', 'a', 'spot', 'to', 'plant', 'the', 'lilacs']","['Cut', 'the', 'runners', 'with', 'the', 'shovel', 'blade', 'to', 'separate', 'the', 'sapling', 'from', 'the', 'parent', 'plant']",19,"[[21], []]",1,[],plant (lilacs),B,1,,,
wikihow,137,16,If drainage is a problem create a mound or raised bed for them before planting,Lilacs also need well-drained soil,"['If', 'drainage', 'is', 'a', 'problem', 'create', 'a', 'mound', 'or', 'raised', 'bed', 'for', 'them', 'before', 'planting']","['Lilacs', 'also', 'need', 'well-drained', 'soil']",10,"[[12], [14, 15]]",2,[],"create (mound); create (raised,bed)",B,0,extra arguments,unnecessary head word,
wikihow,137,19,Get the lilacs ready for planting,The lilacs' roots need room to spread out,"['Get', 'the', 'lilacs', 'ready', 'for', 'planting']","['The', ""lilacs'"", 'roots', 'need', 'room', 'to', 'spread', 'out']",8,"[[10, 11], []]",1,[],"Get (lilacs,ready)",B,2,,,get ready?
wikihow,137,20,If you are planting a dormant lilac soak the roots in tepid water for 10�?5 minutes,Get the lilacs ready for planting,"['If', 'you', 'are', 'planting', 'a', 'dormant', 'lilac', 'soak', 'the', 'roots', 'in', 'tepid', 'water', 'for', '10�?5', 'minutes']","['Get', 'the', 'lilacs', 'ready', 'for', 'planting']",9,"[[11, 12], []]",2,[],"planting (dormant,lilac)",B,0,extra arguments,unnecessary head word,
wikihow,137,20,If you are planting a dormant lilac soak the roots in tepid water for 10�?5 minutes,Get the lilacs ready for planting,"['If', 'you', 'are', 'planting', 'a', 'dormant', 'lilac', 'soak', 'the', 'roots', 'in', 'tepid', 'water', 'for', '10�?5', 'minutes']","['Get', 'the', 'lilacs', 'ready', 'for', 'planting']",13,"[[15, 17, 18], []]",2,[],"soak (roots,tepid,water)",B,0,extra arguments,"unnecessary head word, preposition arguments",
wikihow,137,21,If they are rootbound or overgrown in their pots loosen the root ball by using your fingers to gently separate the roots,If you are planting a dormant lilac soak the roots in tepid water for 10�?5 minutes,"['If', 'they', 'are', 'rootbound', 'or', 'overgrown', 'in', 'their', 'pots', 'loosen', 'the', 'root', 'ball', 'by', 'using', 'your', 'fingers', 'to', 'gently', 'separate', 'the', 'roots']","['If', 'you', 'are', 'planting', 'a', 'dormant', 'lilac', 'soak', 'the', 'roots', 'in', 'tepid', 'water', 'for', '10�?5', 'minutes']",25,"[[27, 28], []]",2,[],"loosen (root,ball)",B,0,extra arguments,unnecessary head word,
wikihow,137,21,If they are rootbound or overgrown in their pots loosen the root ball by using your fingers to gently separate the roots,If you are planting a dormant lilac soak the roots in tepid water for 10�?5 minutes,"['If', 'they', 'are', 'rootbound', 'or', 'overgrown', 'in', 'their', 'pots', 'loosen', 'the', 'root', 'ball', 'by', 'using', 'your', 'fingers', 'to', 'gently', 'separate', 'the', 'roots']","['If', 'you', 'are', 'planting', 'a', 'dormant', 'lilac', 'soak', 'the', 'roots', 'in', 'tepid', 'water', 'for', '10�?5', 'minutes']",30,"[[32], []]",2,[],using (fingers),B,1,,,
wikihow,137,21,If they are rootbound or overgrown in their pots loosen the root ball by using your fingers to gently separate the roots,If you are planting a dormant lilac soak the roots in tepid water for 10�?5 minutes,"['If', 'they', 'are', 'rootbound', 'or', 'overgrown', 'in', 'their', 'pots', 'loosen', 'the', 'root', 'ball', 'by', 'using', 'your', 'fingers', 'to', 'gently', 'separate', 'the', 'roots']","['If', 'you', 'are', 'planting', 'a', 'dormant', 'lilac', 'soak', 'the', 'roots', 'in', 'tepid', 'water', 'for', '10�?5', 'minutes']",35,"[[37], []]",2,[],separate (roots),B,1,,,
wikihow,137,22,Plan to plant the lilac in the spring or fall,If they are rootbound or overgrown in their pots loosen the root ball by using your fingers to gently separate the roots,"['Plan', 'to', 'plant', 'the', 'lilac', 'in', 'the', 'spring', 'or', 'fall']","['If', 'they', 'are', 'rootbound', 'or', 'overgrown', 'in', 'their', 'pots', 'loosen', 'the', 'root', 'ball', 'by', 'using', 'your', 'fingers', 'to', 'gently', 'separate', 'the', 'roots']",24,"[[26, 29], [31]]",1,[],"plant (lilac,spring); plant (fall)",B,0,extra arguments,preposition arguments,
wikihow,137,23,Dig a hole in the soil deep enough to bury the roots,Plan to plant the lilac in the spring or fall,"['Dig', 'a', 'hole', 'in', 'the', 'soil', 'deep', 'enough', 'to', 'bury', 'the', 'roots']","['Plan', 'to', 'plant', 'the', 'lilac', 'in', 'the', 'spring', 'or', 'fall']",10,"[[12, 15], []]",1,[],"Dig (hole,soil)",B,0,extra arguments,preposition arguments,
wikihow,137,23,Dig a hole in the soil deep enough to bury the roots,Plan to plant the lilac in the spring or fall,"['Dig', 'a', 'hole', 'in', 'the', 'soil', 'deep', 'enough', 'to', 'bury', 'the', 'roots']","['Plan', 'to', 'plant', 'the', 'lilac', 'in', 'the', 'spring', 'or', 'fall']",19,"[[21], []]",1,[],bury (roots),B,1,,,
wikihow,137,25,After setting the lilac in the hole fill it up halfway with soil then water it before filling up the rest of the hole,The base of the plant should sit at ground level,"['After', 'setting', 'the', 'lilac', 'in', 'the', 'hole', 'fill', 'it', 'up', 'halfway', 'with', 'soil', 'then', 'water', 'it', 'before', 'filling', 'up', 'the', 'rest', 'of', 'the', 'hole']","['The', 'base', 'of', 'the', 'plant', 'should', 'sit', 'at', 'ground', 'level']",11,"[[13, 16], []]",1,[],"setting (lilac,hole)",B,0,extra arguments,preposition arguments,
wikihow,137,25,After setting the lilac in the hole fill it up halfway with soil then water it before filling up the rest of the hole,The base of the plant should sit at ground level,"['After', 'setting', 'the', 'lilac', 'in', 'the', 'hole', 'fill', 'it', 'up', 'halfway', 'with', 'soil', 'then', 'water', 'it', 'before', 'filling', 'up', 'the', 'rest', 'of', 'the', 'hole']","['The', 'base', 'of', 'the', 'plant', 'should', 'sit', 'at', 'ground', 'level']",17,"[[16, 22], []]",1,[],"fill (hole,soil)",B,0,extra arguments,preposition arguments,
wikihow,137,25,After setting the lilac in the hole fill it up halfway with soil then water it before filling up the rest of the hole,The base of the plant should sit at ground level,"['After', 'setting', 'the', 'lilac', 'in', 'the', 'hole', 'fill', 'it', 'up', 'halfway', 'with', 'soil', 'then', 'water', 'it', 'before', 'filling', 'up', 'the', 'rest', 'of', 'the', 'hole']","['The', 'base', 'of', 'the', 'plant', 'should', 'sit', 'at', 'ground', 'level']",24,"[[13], []]",1,[],water (lilac),B,1,,,
wikihow,137,26,Bring the soil level up even with the natural flare at the bottom of the base,After setting the lilac in the hole fill it up halfway with soil then water it before filling up the rest of the hole,"['Bring', 'the', 'soil', 'level', 'up', 'even', 'with', 'the', 'natural', 'flare', 'at', 'the', 'bottom', 'of', 'the', 'base']","['After', 'setting', 'the', 'lilac', 'in', 'the', 'hole', 'fill', 'it', 'up', 'halfway', 'with', 'soil', 'then', 'water', 'it', 'before', 'filling', 'up', 'the', 'rest', 'of', 'the', 'hole']",24,"[[26, 27], []]",1,[],"Bring (soil,level)",B,0,extra arguments,unnecessary head word,
