dataset,doc_id,sent_id,this_sent,last_sent,this_sent_tokens,last_sent_tokens,act_idx,obj_idxs,act_type,related_acts,action_annotations,group,label_correctness
wikihow,114,1,Before investing in cleaning agents or deciding how to clean your stainless steel cooktop check the guide that came with it,Consult your user manual,"['Before', 'investing', 'in', 'cleaning', 'agents', 'or', 'deciding', 'how', 'to', 'clean', 'your', 'stainless', 'steel', 'cooktop', 'check', 'the', 'guide', 'that', 'came', 'with', 'it']","['Consult', 'your', 'user', 'manual']",5,"[[7, 8], []]",3,[10],"investing (cleaning,agents)",A,0
wikihow,114,1,Before investing in cleaning agents or deciding how to clean your stainless steel cooktop check the guide that came with it,Consult your user manual,"['Before', 'investing', 'in', 'cleaning', 'agents', 'or', 'deciding', 'how', 'to', 'clean', 'your', 'stainless', 'steel', 'cooktop', 'check', 'the', 'guide', 'that', 'came', 'with', 'it']","['Consult', 'your', 'user', 'manual']",10,"[[11, 13], []]",3,[5],"deciding (how,clean)",A,0
wikihow,114,1,Before investing in cleaning agents or deciding how to clean your stainless steel cooktop check the guide that came with it,Consult your user manual,"['Before', 'investing', 'in', 'cleaning', 'agents', 'or', 'deciding', 'how', 'to', 'clean', 'your', 'stainless', 'steel', 'cooktop', 'check', 'the', 'guide', 'that', 'came', 'with', 'it']","['Consult', 'your', 'user', 'manual']",18,"[[20], []]",1,[],check (guide),A,0
wikihow,114,4,Mix water and a mild detergent,Additionally the guide might offer recommendations for how to deal with types of cleaning dilemmas (for instance how to remove stickiness or discoloration),"['Mix', 'water', 'and', 'a', 'mild', 'detergent']","['Additionally', 'the', 'guide', 'might', 'offer', 'recommendations', 'for', 'how', 'to', 'deal', 'with', 'types', 'of', 'cleaning', 'dilemmas', '(for', 'instance', 'how', 'to', 'remove', 'stickiness', 'or', 'discoloration)']",23,"[[24, 28], []]",1,[],"Mix (water,detergent)",A,0
wikihow,114,5,Combine a few cups of hot water and a few drops of a mild liquid detergent or a few tablespoons of a powdered detergent,Mix water and a mild detergent,"['Combine', 'a', 'few', 'cups', 'of', 'hot', 'water', 'and', 'a', 'few', 'drops', 'of', 'a', 'mild', 'liquid', 'detergent', 'or', 'a', 'few', 'tablespoons', 'of', 'a', 'powdered', 'detergent']","['Mix', 'water', 'and', 'a', 'mild', 'detergent']",6,"[[12, 19, 20, 21], [28, 29]]",1,[],"Combine (water,mild,liquid,detergent)",A,0
wikihow,114,6,When the mixture is sudsy dip a nylon scrubbie in it,Combine a few cups of hot water and a few drops of a mild liquid detergent or a few tablespoons of a powdered detergent,"['When', 'the', 'mixture', 'is', 'sudsy', 'dip', 'a', 'nylon', 'scrubbie', 'in', 'it']","['Combine', 'a', 'few', 'cups', 'of', 'hot', 'water', 'and', 'a', 'few', 'drops', 'of', 'a', 'mild', 'liquid', 'detergent', 'or', 'a', 'few', 'tablespoons', 'of', 'a', 'powdered', 'detergent']",29,"[[31, 32, 26], []]",1,[],"dip (nylon,scrubbie,mixture)",A,0
wikihow,114,7,Wipe the surface down along its grain,When the mixture is sudsy dip a nylon scrubbie in it,"['Wipe', 'the', 'surface', 'down', 'along', 'its', 'grain']","['When', 'the', 'mixture', 'is', 'sudsy', 'dip', 'a', 'nylon', 'scrubbie', 'in', 'it']",11,"[[13], []]",1,[],Wipe (surface),A,0
wikihow,114,8,Use a dry towel to wipe the surface down thereby preventing the water from leaving behind water spots,Wipe the surface down along its grain,"['Use', 'a', 'dry', 'towel', 'to', 'wipe', 'the', 'surface', 'down', 'thereby', 'preventing', 'the', 'water', 'from', 'leaving', 'behind', 'water', 'spots']","['Wipe', 'the', 'surface', 'down', 'along', 'its', 'grain']",7,"[[9, 10], []]",1,[],"Use (dry,towel)",A,0
wikihow,114,8,Use a dry towel to wipe the surface down thereby preventing the water from leaving behind water spots,Wipe the surface down along its grain,"['Use', 'a', 'dry', 'towel', 'to', 'wipe', 'the', 'surface', 'down', 'thereby', 'preventing', 'the', 'water', 'from', 'leaving', 'behind', 'water', 'spots']","['Wipe', 'the', 'surface', 'down', 'along', 'its', 'grain']",12,"[[14], []]",1,[],wipe (surface),A,0
wikihow,114,8,Use a dry towel to wipe the surface down thereby preventing the water from leaving behind water spots,Wipe the surface down along its grain,"['Use', 'a', 'dry', 'towel', 'to', 'wipe', 'the', 'surface', 'down', 'thereby', 'preventing', 'the', 'water', 'from', 'leaving', 'behind', 'water', 'spots']","['Wipe', 'the', 'surface', 'down', 'along', 'its', 'grain']",17,"[[19, 21], []]",1,[],"preventing (water,leaving)",A,0
wikihow,114,9,Clean the cooktop with a baking soda mixture,Use a dry towel to wipe the surface down thereby preventing the water from leaving behind water spots,"['Clean', 'the', 'cooktop', 'with', 'a', 'baking', 'soda', 'mixture']","['Use', 'a', 'dry', 'towel', 'to', 'wipe', 'the', 'surface', 'down', 'thereby', 'preventing', 'the', 'water', 'from', 'leaving', 'behind', 'water', 'spots']",18,"[[20], []]",1,[],Clean (cooktop),A,0
wikihow,114,10,Combine equal amounts of baking soda and water to make a paste,Clean the cooktop with a baking soda mixture,"['Combine', 'equal', 'amounts', 'of', 'baking', 'soda', 'and', 'water', 'to', 'make', 'a', 'paste']","['Clean', 'the', 'cooktop', 'with', 'a', 'baking', 'soda', 'mixture']",8,"[[12, 13, 15], []]",1,[],"Combine (baking,soda,water)",A,0
wikihow,114,11,Scoop a bit of the mixture onto a soft-bristled brush or smear a bit on a dish cloth,Combine equal amounts of baking soda and water to make a paste,"['Scoop', 'a', 'bit', 'of', 'the', 'mixture', 'onto', 'a', 'soft-bristled', 'brush', 'or', 'smear', 'a', 'bit', 'on', 'a', 'dish', 'cloth']","['Combine', 'equal', 'amounts', 'of', 'baking', 'soda', 'and', 'water', 'to', 'make', 'a', 'paste']",12,"[[17, 21], []]",3,[23],"Scoop (mixture,brush)",A,0
wikihow,114,11,Scoop a bit of the mixture onto a soft-bristled brush or smear a bit on a dish cloth,Combine equal amounts of baking soda and water to make a paste,"['Scoop', 'a', 'bit', 'of', 'the', 'mixture', 'onto', 'a', 'soft-bristled', 'brush', 'or', 'smear', 'a', 'bit', 'on', 'a', 'dish', 'cloth']","['Combine', 'equal', 'amounts', 'of', 'baking', 'soda', 'and', 'water', 'to', 'make', 'a', 'paste']",23,"[[17, 29], []]",3,[12],"smear (mixture,cloth)",A,0
wikihow,114,12,Use the brush or dishcloth to wipe the stain in the direction of the stainless steel cooktop’s grain,Scoop a bit of the mixture onto a soft-bristled brush or smear a bit on a dish cloth,"['Use', 'the', 'brush', 'or', 'dishcloth', 'to', 'wipe', 'the', 'stain', 'in', 'the', 'direction', 'of', 'the', 'stainless', 'steel', 'cooktop’s', 'grain']","['Scoop', 'a', 'bit', 'of', 'the', 'mixture', 'onto', 'a', 'soft-bristled', 'brush', 'or', 'smear', 'a', 'bit', 'on', 'a', 'dish', 'cloth']",18,"[[20], [22]]",1,[],Use (brush),A,0
wikihow,114,12,Use the brush or dishcloth to wipe the stain in the direction of the stainless steel cooktop’s grain,Scoop a bit of the mixture onto a soft-bristled brush or smear a bit on a dish cloth,"['Use', 'the', 'brush', 'or', 'dishcloth', 'to', 'wipe', 'the', 'stain', 'in', 'the', 'direction', 'of', 'the', 'stainless', 'steel', 'cooktop’s', 'grain']","['Scoop', 'a', 'bit', 'of', 'the', 'mixture', 'onto', 'a', 'soft-bristled', 'brush', 'or', 'smear', 'a', 'bit', 'on', 'a', 'dish', 'cloth']",24,"[[26], []]",1,[],wipe (stain),A,0
wikihow,114,13,Wash the baking soda mixture away using a sponge or soft cloth dampened with warm water,Use the brush or dishcloth to wipe the stain in the direction of the stainless steel cooktop’s grain,"['Wash', 'the', 'baking', 'soda', 'mixture', 'away', 'using', 'a', 'sponge', 'or', 'soft', 'cloth', 'dampened', 'with', 'warm', 'water']","['Use', 'the', 'brush', 'or', 'dishcloth', 'to', 'wipe', 'the', 'stain', 'in', 'the', 'direction', 'of', 'the', 'stainless', 'steel', 'cooktop’s', 'grain']",18,"[[20, 21, 22], []]",1,[],"Wash (baking,soda,mixture)",A,0
wikihow,114,13,Wash the baking soda mixture away using a sponge or soft cloth dampened with warm water,Use the brush or dishcloth to wipe the stain in the direction of the stainless steel cooktop’s grain,"['Wash', 'the', 'baking', 'soda', 'mixture', 'away', 'using', 'a', 'sponge', 'or', 'soft', 'cloth', 'dampened', 'with', 'warm', 'water']","['Use', 'the', 'brush', 'or', 'dishcloth', 'to', 'wipe', 'the', 'stain', 'in', 'the', 'direction', 'of', 'the', 'stainless', 'steel', 'cooktop’s', 'grain']",24,"[[26], [29]]",1,[],using (sponge),A,0
wikihow,114,13,Wash the baking soda mixture away using a sponge or soft cloth dampened with warm water,Use the brush or dishcloth to wipe the stain in the direction of the stainless steel cooktop’s grain,"['Wash', 'the', 'baking', 'soda', 'mixture', 'away', 'using', 'a', 'sponge', 'or', 'soft', 'cloth', 'dampened', 'with', 'warm', 'water']","['Use', 'the', 'brush', 'or', 'dishcloth', 'to', 'wipe', 'the', 'stain', 'in', 'the', 'direction', 'of', 'the', 'stainless', 'steel', 'cooktop’s', 'grain']",30,"[[26], [29, 33]]",1,[],dampened (sponge),A,0
wikihow,114,14,Rub the baking soda paste away moving your hand along the direction of the grain,Wash the baking soda mixture away using a sponge or soft cloth dampened with warm water,"['Rub', 'the', 'baking', 'soda', 'paste', 'away', 'moving', 'your', 'hand', 'along', 'the', 'direction', 'of', 'the', 'grain']","['Wash', 'the', 'baking', 'soda', 'mixture', 'away', 'using', 'a', 'sponge', 'or', 'soft', 'cloth', 'dampened', 'with', 'warm', 'water']",16,"[[18, 19, 20], []]",1,[],"Rub (baking,soda,paste)",A,0
wikihow,114,14,Rub the baking soda paste away moving your hand along the direction of the grain,Wash the baking soda mixture away using a sponge or soft cloth dampened with warm water,"['Rub', 'the', 'baking', 'soda', 'paste', 'away', 'moving', 'your', 'hand', 'along', 'the', 'direction', 'of', 'the', 'grain']","['Wash', 'the', 'baking', 'soda', 'mixture', 'away', 'using', 'a', 'sponge', 'or', 'soft', 'cloth', 'dampened', 'with', 'warm', 'water']",22,"[[24], []]",1,[],moving (hand),A,0
wikihow,114,15,Use an oil and vinegar mixture,Rub the baking soda paste away moving your hand along the direction of the grain,"['Use', 'an', 'oil', 'and', 'vinegar', 'mixture']","['Rub', 'the', 'baking', 'soda', 'paste', 'away', 'moving', 'your', 'hand', 'along', 'the', 'direction', 'of', 'the', 'grain']",15,"[[17, 19, 20], []]",1,[],"Use (oil,vinegar,mixture)",A,0
wikihow,114,16,Spray the stainless steel cooktop with a generous layer of vinegar,Use an oil and vinegar mixture,"['Spray', 'the', 'stainless', 'steel', 'cooktop', 'with', 'a', 'generous', 'layer', 'of', 'vinegar']","['Use', 'an', 'oil', 'and', 'vinegar', 'mixture']",6,"[[8, 9, 10, 16], []]",1,[],"Spray (stainless,steel,cooktop,vinegar)",A,0
wikihow,114,17,Use a soft cloth or sponge to wipe the vinegar off along its grain,Spray the stainless steel cooktop with a generous layer of vinegar,"['Use', 'a', 'soft', 'cloth', 'or', 'sponge', 'to', 'wipe', 'the', 'vinegar', 'off', 'along', 'its', 'grain']","['Spray', 'the', 'stainless', 'steel', 'cooktop', 'with', 'a', 'generous', 'layer', 'of', 'vinegar']",11,"[[14], [16]]",1,[],Use (cloth),A,0
wikihow,114,17,Use a soft cloth or sponge to wipe the vinegar off along its grain,Spray the stainless steel cooktop with a generous layer of vinegar,"['Use', 'a', 'soft', 'cloth', 'or', 'sponge', 'to', 'wipe', 'the', 'vinegar', 'off', 'along', 'its', 'grain']","['Spray', 'the', 'stainless', 'steel', 'cooktop', 'with', 'a', 'generous', 'layer', 'of', 'vinegar']",18,"[[20], []]",1,[],wipe (vinegar),A,0
wikihow,114,18,Dab a soft cloth in cooking oil – just a bit will suffice – and wipe the stainless steel cooktop along its grain,Use a soft cloth or sponge to wipe the vinegar off along its grain,"['Dab', 'a', 'soft', 'cloth', 'in', 'cooking', 'oil', '–', 'just', 'a', 'bit', 'will', 'suffice', '–', 'and', 'wipe', 'the', 'stainless', 'steel', 'cooktop', 'along', 'its', 'grain']","['Use', 'a', 'soft', 'cloth', 'or', 'sponge', 'to', 'wipe', 'the', 'vinegar', 'off', 'along', 'its', 'grain']",14,"[[17, 19, 20], []]",1,[],"Dab (cloth,cooking,oil)",A,0
wikihow,114,18,Dab a soft cloth in cooking oil – just a bit will suffice – and wipe the stainless steel cooktop along its grain,Use a soft cloth or sponge to wipe the vinegar off along its grain,"['Dab', 'a', 'soft', 'cloth', 'in', 'cooking', 'oil', '–', 'just', 'a', 'bit', 'will', 'suffice', '–', 'and', 'wipe', 'the', 'stainless', 'steel', 'cooktop', 'along', 'its', 'grain']","['Use', 'a', 'soft', 'cloth', 'or', 'sponge', 'to', 'wipe', 'the', 'vinegar', 'off', 'along', 'its', 'grain']",29,"[[31, 32, 33], []]",1,[],"wipe (stainless,steel,cooktop)",A,0
wikihow,114,20,Let the oil sit on the surface of the cooktop for a few minutes then wipe away with a paper towel,Any stains will soon disappear,"['Let', 'the', 'oil', 'sit', 'on', 'the', 'surface', 'of', 'the', 'cooktop', 'for', 'a', 'few', 'minutes', 'then', 'wipe', 'away', 'with', 'a', 'paper', 'towel']","['Any', 'stains', 'will', 'soon', 'disappear']",8,"[[7, 11, 14], []]",1,[],"sit (oil,surface,cooktop)",A,0
wikihow,114,20,Let the oil sit on the surface of the cooktop for a few minutes then wipe away with a paper towel,Any stains will soon disappear,"['Let', 'the', 'oil', 'sit', 'on', 'the', 'surface', 'of', 'the', 'cooktop', 'for', 'a', 'few', 'minutes', 'then', 'wipe', 'away', 'with', 'a', 'paper', 'towel']","['Any', 'stains', 'will', 'soon', 'disappear']",20,"[[11, 14], []]",1,[],"wipe (surface,cooktop)",A,0
wikihow,114,21,You can use mineral oil olive oil or another oil of your choice,Let the oil sit on the surface of the cooktop for a few minutes then wipe away with a paper towel,"['You', 'can', 'use', 'mineral', 'oil', 'olive', 'oil', 'or', 'another', 'oil', 'of', 'your', 'choice']","['Let', 'the', 'oil', 'sit', 'on', 'the', 'surface', 'of', 'the', 'cooktop', 'for', 'a', 'few', 'minutes', 'then', 'wipe', 'away', 'with', 'a', 'paper', 'towel']",23,"[[24, 25, 26, 27], [29, 30]]",2,[],"use (mineral,oil,olive,oil)",A,0
wikihow,114,22,Use specialized cleaning vinegar or white vinegar,You can use mineral oil olive oil or another oil of your choice,"['Use', 'specialized', 'cleaning', 'vinegar', 'or', 'white', 'vinegar']","['You', 'can', 'use', 'mineral', 'oil', 'olive', 'oil', 'or', 'another', 'oil', 'of', 'your', 'choice']",13,"[[15, 16], [18, 19]]",1,[],"Use (cleaning,vinegar)",A,0
wikihow,114,23,Apply a stainless steel cleaner,Use specialized cleaning vinegar or white vinegar,"['Apply', 'a', 'stainless', 'steel', 'cleaner']","['Use', 'specialized', 'cleaning', 'vinegar', 'or', 'white', 'vinegar']",7,"[[9, 10, 11], []]",1,[],"Apply (stainless,steel,cleaner)",A,0
wikihow,114,24,If your stainless steel cooktop is still stained after cleaning with baking soda paste try a stainless steel cleaning agent,Apply a stainless steel cleaner,"['If', 'your', 'stainless', 'steel', 'cooktop', 'is', 'still', 'stained', 'after', 'cleaning', 'with', 'baking', 'soda', 'paste', 'try', 'a', 'stainless', 'steel', 'cleaning', 'agent']","['Apply', 'a', 'stainless', 'steel', 'cleaner']",19,"[[21, 22, 23, 24], []]",2,[],"try (stainless,steel,cleaning,agent)",A,0
wikihow,114,27,All stainless steel cleaners are somewhat different so check manufacturer directions for more information regarding their use,Popular products include CeramaBryte and Sprayway,"['All', 'stainless', 'steel', 'cleaners', 'are', 'somewhat', 'different', 'so', 'check', 'manufacturer', 'directions', 'for', 'more', 'information', 'regarding', 'their', 'use']","['Popular', 'products', 'include', 'CeramaBryte', 'and', 'Sprayway']",14,"[[15, 16], []]",1,[],"check (manufacturer,directions)",A,0
wikihow,114,28,Generally though you’ll direct the nozzle of the cleaner toward the portion of the stainless steel cooktop you wish to clean squeeze the handle then wipe the area dry using a damp cloth or sponge,All stainless steel cleaners are somewhat different so check manufacturer directions for more information regarding their use,"['Generally', 'though', 'you’ll', 'direct', 'the', 'nozzle', 'of', 'the', 'cleaner', 'toward', 'the', 'portion', 'of', 'the', 'stainless', 'steel', 'cooktop', 'you', 'wish', 'to', 'clean', 'squeeze', 'the', 'handle', 'then', 'wipe', 'the', 'area', 'dry', 'using', 'a', 'damp', 'cloth', 'or', 'sponge']","['All', 'stainless', 'steel', 'cleaners', 'are', 'somewhat', 'different', 'so', 'check', 'manufacturer', 'directions', 'for', 'more', 'information', 'regarding', 'their', 'use']",38,"[[40], []]",1,[],squeeze (handle),A,0
wikihow,114,28,Generally though you’ll direct the nozzle of the cleaner toward the portion of the stainless steel cooktop you wish to clean squeeze the handle then wipe the area dry using a damp cloth or sponge,All stainless steel cleaners are somewhat different so check manufacturer directions for more information regarding their use,"['Generally', 'though', 'you’ll', 'direct', 'the', 'nozzle', 'of', 'the', 'cleaner', 'toward', 'the', 'portion', 'of', 'the', 'stainless', 'steel', 'cooktop', 'you', 'wish', 'to', 'clean', 'squeeze', 'the', 'handle', 'then', 'wipe', 'the', 'area', 'dry', 'using', 'a', 'damp', 'cloth', 'or', 'sponge']","['All', 'stainless', 'steel', 'cleaners', 'are', 'somewhat', 'different', 'so', 'check', 'manufacturer', 'directions', 'for', 'more', 'information', 'regarding', 'their', 'use']",42,"[[44], []]",1,[],wipe (area),A,0
wikihow,114,28,Generally though you’ll direct the nozzle of the cleaner toward the portion of the stainless steel cooktop you wish to clean squeeze the handle then wipe the area dry using a damp cloth or sponge,All stainless steel cleaners are somewhat different so check manufacturer directions for more information regarding their use,"['Generally', 'though', 'you’ll', 'direct', 'the', 'nozzle', 'of', 'the', 'cleaner', 'toward', 'the', 'portion', 'of', 'the', 'stainless', 'steel', 'cooktop', 'you', 'wish', 'to', 'clean', 'squeeze', 'the', 'handle', 'then', 'wipe', 'the', 'area', 'dry', 'using', 'a', 'damp', 'cloth', 'or', 'sponge']","['All', 'stainless', 'steel', 'cleaners', 'are', 'somewhat', 'different', 'so', 'check', 'manufacturer', 'directions', 'for', 'more', 'information', 'regarding', 'their', 'use']",46,"[[48, 49], [51]]",1,[],"using (damp,cloth)",A,0
win2k,2,0,Click start point to settings click control panel and the double-click system,,"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'the', 'double-click', 'system']",[],0,"[[1], []]",1,[],Click (start),A,0
win2k,2,0,Click start point to settings click control panel and the double-click system,,"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'the', 'double-click', 'system']",[],2,"[[4], []]",1,[],point (settings),A,0
win2k,2,0,Click start point to settings click control panel and the double-click system,,"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'the', 'double-click', 'system']",[],5,"[[6, 7], []]",1,[],"click (control,panel)",A,0
win2k,2,0,Click start point to settings click control panel and the double-click system,,"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'the', 'double-click', 'system']",[],10,"[[11], []]",1,[],double-click (system),A,0
win2k,2,1,On the hardware tab click device manager,Click start point to settings click control panel and the double-click system,"['On', 'the', 'hardware', 'tab', 'click', 'device', 'manager']","['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'the', 'double-click', 'system']",16,"[[17, 18], []]",1,[],"click (device,manager)",A,0
win2k,70,0,Start the magnifier tool,,"['Start', 'the', 'magnifier', 'tool']",[],0,"[[2, 3], []]",1,[],"Start (magnifier,tool)",A,0
win2k,70,1,Click to check the follow mouse cursor check box and then minimize the magnifier tool,Start the magnifier tool,"['Click', 'to', 'check', 'the', 'follow', 'mouse', 'cursor', 'check', 'box', 'and', 'then', 'minimize', 'the', 'magnifier', 'tool']","['Start', 'the', 'magnifier', 'tool']",4,"[[-1], []]",2,[],Click (tool),A,0
win2k,70,1,Click to check the follow mouse cursor check box and then minimize the magnifier tool,Start the magnifier tool,"['Click', 'to', 'check', 'the', 'follow', 'mouse', 'cursor', 'check', 'box', 'and', 'then', 'minimize', 'the', 'magnifier', 'tool']","['Start', 'the', 'magnifier', 'tool']",6,"[[11, 12], []]",1,[],"check (check,box)",A,0
win2k,70,1,Click to check the follow mouse cursor check box and then minimize the magnifier tool,Start the magnifier tool,"['Click', 'to', 'check', 'the', 'follow', 'mouse', 'cursor', 'check', 'box', 'and', 'then', 'minimize', 'the', 'magnifier', 'tool']","['Start', 'the', 'magnifier', 'tool']",15,"[[17, 18], []]",1,[],"minimize (magnifier,tool)",A,0
win2k,100,0,Click start point to programs point to administrative tools and then click computer management,,"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management']",[],0,"[[1], []]",1,[],Click (start),A,0
win2k,100,0,Click start point to programs point to administrative tools and then click computer management,,"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management']",[],2,"[[4], []]",1,[],point (programs),A,0
win2k,100,0,Click start point to programs point to administrative tools and then click computer management,,"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management']",[],5,"[[7, 8], []]",1,[],"point (administrative,tools)",A,0
win2k,100,0,Click start point to programs point to administrative tools and then click computer management,,"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management']",[],11,"[[12, 13], []]",1,[],"click (computer,management)",A,0
win2k,100,1,Click device manager,Click start point to programs point to administrative tools and then click computer management,"['Click', 'device', 'manager']","['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management']",14,"[[15, 16], []]",1,[],"Click (device,manager)",A,0
win2k,100,2,Expand the modem branch right-click your modem and then click properties,Click device manager,"['Expand', 'the', 'modem', 'branch', 'right-click', 'your', 'modem', 'and', 'then', 'click', 'properties']","['Click', 'device', 'manager']",3,"[[5, 6], []]",1,[],"Expand (modem,branch)",A,0
win2k,100,2,Expand the modem branch right-click your modem and then click properties,Click device manager,"['Expand', 'the', 'modem', 'branch', 'right-click', 'your', 'modem', 'and', 'then', 'click', 'properties']","['Click', 'device', 'manager']",7,"[[9], []]",1,[],right-click (modem),A,0
win2k,100,2,Expand the modem branch right-click your modem and then click properties,Click device manager,"['Expand', 'the', 'modem', 'branch', 'right-click', 'your', 'modem', 'and', 'then', 'click', 'properties']","['Click', 'device', 'manager']",12,"[[13], []]",1,[],click (properties),A,0
win2k,100,3,Click the advanced tab,Expand the modem branch right-click your modem and then click properties,"['Click', 'the', 'advanced', 'tab']","['Expand', 'the', 'modem', 'branch', 'right-click', 'your', 'modem', 'and', 'then', 'click', 'properties']",11,"[[13, 14], []]",1,[],"Click (advanced,tab)",A,0
win2k,100,4,Click change default preferences,Click the advanced tab,"['Click', 'change', 'default', 'preferences']","['Click', 'the', 'advanced', 'tab']",4,"[[5, 6, 7], []]",1,[],"Click (change,default,preferences)",A,0
win2k,100,5,Configure the modem settings that you want to use click ok and then click ok,Click change default preferences,"['Configure', 'the', 'modem', 'settings', 'that', 'you', 'want', 'to', 'use', 'click', 'ok', 'and', 'then', 'click', 'ok']","['Click', 'change', 'default', 'preferences']",4,"[[6, 7], []]",1,[],"Configure (modem,settings)",A,0
win2k,100,5,Configure the modem settings that you want to use click ok and then click ok,Click change default preferences,"['Configure', 'the', 'modem', 'settings', 'that', 'you', 'want', 'to', 'use', 'click', 'ok', 'and', 'then', 'click', 'ok']","['Click', 'change', 'default', 'preferences']",13,"[[14], []]",1,[],click (ok),A,0
win2k,100,5,Configure the modem settings that you want to use click ok and then click ok,Click change default preferences,"['Configure', 'the', 'modem', 'settings', 'that', 'you', 'want', 'to', 'use', 'click', 'ok', 'and', 'then', 'click', 'ok']","['Click', 'change', 'default', 'preferences']",17,"[[18], []]",1,[],click (ok),A,0
win2k,121,0,Double-Click user configuration and then double-click administrative templates,,"['Double-Click', 'user', 'configuration', 'and', 'then', 'double-click', 'administrative', 'templates']",[],0,"[[1, 2], []]",1,[],"Double-Click (user,configuration)",A,0
win2k,121,0,Double-Click user configuration and then double-click administrative templates,,"['Double-Click', 'user', 'configuration', 'and', 'then', 'double-click', 'administrative', 'templates']",[],5,"[[6, 7], []]",1,[],"double-click (administrative,templates)",A,0
win2k,121,1,Double-Click system and then double-click group policy,Double-Click user configuration and then double-click administrative templates,"['Double-Click', 'system', 'and', 'then', 'double-click', 'group', 'policy']","['Double-Click', 'user', 'configuration', 'and', 'then', 'double-click', 'administrative', 'templates']",8,"[[9], []]",1,[],Double-Click (system),A,0
win2k,121,1,Double-Click system and then double-click group policy,Double-Click user configuration and then double-click administrative templates,"['Double-Click', 'system', 'and', 'then', 'double-click', 'group', 'policy']","['Double-Click', 'user', 'configuration', 'and', 'then', 'double-click', 'administrative', 'templates']",12,"[[13, 14], []]",1,[],"double-click (group,policy)",A,0
win2k,121,2,Double-Click automatic updates to .adm files and click enabled,Double-Click system and then double-click group policy,"['Double-Click', 'automatic', 'updates', 'to', '.adm', 'files', 'and', 'click', 'enabled']","['Double-Click', 'system', 'and', 'then', 'double-click', 'group', 'policy']",7,"[[8, 9], []]",1,[],"Double-Click (automatic,updates)",A,0
win2k,121,2,Double-Click automatic updates to .adm files and click enabled,Double-Click system and then double-click group policy,"['Double-Click', 'automatic', 'updates', 'to', '.adm', 'files', 'and', 'click', 'enabled']","['Double-Click', 'system', 'and', 'then', 'double-click', 'group', 'policy']",14,"[[15], []]",1,[],click (enabled),A,0
win2k,126,0,Click start point to settings click control panel and then double-click internet options,,"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'internet', 'options']",[],0,"[[1], []]",1,[],Click (start),A,0
win2k,126,0,Click start point to settings click control panel and then double-click internet options,,"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'internet', 'options']",[],2,"[[4], []]",1,[],point (settings),A,0
win2k,126,0,Click start point to settings click control panel and then double-click internet options,,"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'internet', 'options']",[],5,"[[6, 7], []]",1,[],"click (control,panel)",A,0
win2k,126,0,Click start point to settings click control panel and then double-click internet options,,"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'internet', 'options']",[],10,"[[11, 12], []]",1,[],"double-click (internet,options)",A,0
win2k,126,1,On the content tab click disable in the content advisor section,Click start point to settings click control panel and then double-click internet options,"['On', 'the', 'content', 'tab', 'click', 'disable', 'in', 'the', 'content', 'advisor', 'section']","['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'internet', 'options']",17,"[[18], []]",1,[],click (disable),A,0
